cle_unique;colonne;valeur
362;avis2_lib;« Un grand groupe international avec des projets intéressants mais une ambiance qui se dégrade »
362;avis2_commentaire;Je travaille chez Sanofi à temps plein depuis plus de 8 ans
362;avis2_avantages;AvantagesAvantages sociaux et éléments de rémunération intéressants. Diversité des missions et possibilité d'évolution par son réseau interne et non par les RH
362;avis2_inconvenients;InconvénientsLourdeur administrative comme tout groupe du CAC40, manque de réactivité dans la prise de décision et manque  de visibilité sur la stratégie  à long terme
362;avis3_lib;« Vers quelle stratégie ? »
362;avis3_commentaire;Je travaille chez Sanofi à temps plein
362;avis3_avantages;AvantagesImage, intérêt du poste et de la mission
362;avis3_inconvenients;InconvénientsVision court termes, surcharge de travail
362;avis4_lib;« Une excellente expérience »
362;avis4_commentaire;J'ai travaillé chez Sanofi à temps plein plus de 5 ans
362;avis4_avantages;"AvantagesUn grand industriel pharmaceutique
Des scientifiques talentueux
Beaucoup de possibilités d'évolution de carrière"
362;avis4_inconvenients;Inconvénientsprocessus décisionnel lents (comme d'autres pharmas j'imagine)
362;avis5_lib;« Très bon groupe »
362;avis5_commentaire;J'ai travaillé chez Sanofi à temps plein plus de 10 ans
362;avis5_avantages;"AvantagesCollaborateurs de qualité au contact desquels nous pouvons grandir. 
Possibilités d’évolutions très diverses"
362;avis5_inconvenients;InconvénientsPrise de décision complexe étant donné la taille du groupe
362;avis6_lib;« Très bonne ecole pour du marketing »
362;avis6_commentaire;J'ai travaillé chez Sanofi à temps plein plus d'un an
362;avis6_avantages;"Avantages- Excellente ambiance 
- à l'ecoute des employés 
- beaucoup d'opportunités pour évoluer"
362;avis6_inconvenients;Inconvénients- beaucoup de plan sociaux
362;avis7_lib;« Bienveillance & Equité »
362;avis7_commentaire;Je travaille chez Sanofi à temps plein depuis plus de 8 ans
362;avis7_avantages;AvantagesUne politique salariale attractive et une entreprise bienveillante avec des collaborateurs très engagés
362;avis7_inconvenients;Inconvénients- Des économies sur les premières lignes de management avec des exécutifs qui ne montrent pas toujours l'exemple
362;avis8_lib;« Bussines analyste »
362;avis8_commentaire;Je travaille chez Sanofi à temps plein depuis plus de 3 ans
362;avis8_avantages;AvantagesSociété multinacionale française basée au Brésil qui offre une qualité de vie et des avantages adaptés aux employés
362;avis8_inconvenients;InconvénientsLa matrice où je travaille n'offre pas de postes similaires á mon poste actuel à Lyon
362;avis9_lib;« Bon début »
362;avis9_commentaire;Je travaille chez Sanofi à temps plein
362;avis9_avantages;AvantagesSalaire ok pour débuter, liberté horaire, confiance, intérêt, apprentissage
362;avis9_inconvenients;InconvénientsÉvolution difficile, envie d’autres produits
362;avis10_lib;« environnement de travail agréable »
362;avis10_commentaire;Je travaille chez Sanofi à temps plein
362;avis10_avantages;Avantagesévolutions possibles, PEG, PERCO, Vacances, CE
362;avis10_inconvenients;Inconvénientsorganisation matricielle complexe, silo, lenteur administrative
363;nomEntreprise;Sanofi
363;noteMoyEntreprise;3.6
363;avis1_lib;« Embauche après VIE »
363;avis1_commentaire;Je travaille chez Sanofi à temps plein
363;avis1_avantages;AvantagesQualité de vie - équilibre vie privée vie professionnelle
363;avis1_inconvenients;InconvénientsManque de vison / stratégie à long terme
363;avis2_lib;« Super boite aux nombreux avantages »
363;avis2_commentaire;Je travaille chez Sanofi à temps plein depuis plus d'un an
363;avis2_avantages;AvantagesL’intérêt des projets, la rémunération, les locaux, le télétravail, la flexibilité des horaires, les opportunités de carrière et d’évolution, le cadre international
363;avis2_inconvenients;InconvénientsLa bureaucratie, la lenteur des process, le manque de visibilité
363;avis3_lib;« Grand groupe soutenant le développement des équipes »
363;avis3_commentaire;J'ai travaillé chez Sanofi à temps plein
363;avis3_avantages;AvantagesAvantages pour employés conséquents, placements et également mobilité internationale
363;avis3_inconvenients;InconvénientsLe temps de prise de décision dans les projets peuvent être très long et décourageant
363;avis4_lib;« Sanofi »
363;avis4_commentaire;Je travaille chez Sanofi à temps plein depuis plus de 5 ans
363;avis4_avantages;AvantagesResponsabilisantion et exposition sur certain postes
363;avis4_inconvenients;InconvénientsManque de vision et de reconnaissance dont de la performance
363;avis5_lib;« Super entreprise beaucoup d'avantage »
363;avis5_commentaire;J'ai travaillé chez Sanofi à temps plein
363;avis5_avantages;AvantagesSalaire, locaux, avantages, gens sympa, beaucoup de projet
363;avis5_inconvenients;Inconvénientspeux de recrutement, selon les équipes la charge de travail est vraiement différentes
363;avis6_lib;« bonne entreprise, métier intéressant, »
363;avis6_commentaire;Je travaille chez Sanofi à temps plein
363;avis6_avantages;AvantagesCE, qualité de vie au travail
363;avis6_inconvenients;Inconvénientsréorganisations fréquentes qui demandent de bien d'adapter
363;avis7_lib;« Alternant contrôleur de gestion »
363;avis7_commentaire;Je travaille chez Sanofi à temps plein depuis plus d'un an
363;avis7_avantages;AvantagesTrès bonne ambiance de travail
363;avis7_inconvenients;InconvénientsManque d’accompagnement pour avoir tous les droits d’accès aux logiciels
363;avis8_lib;« Équilibre perso / pro a trouver... »
363;avis8_commentaire;Je travaille chez Sanofi à temps plein depuis plus de 10 ans
363;avis8_avantages;AvantagesSalaire, avantages CE, plusieurs sites en France...
363;avis8_inconvenients;InconvénientsInvestissement professionnel plus important que personnel
363;avis9_lib;« rien à redire »
363;avis9_commentaire;J'ai travaillé chez Sanofi à temps plein plus d'un an
363;avis9_avantages;Avantagesespaces de travail optimaux, accueillants, lumineux, confortables
363;avis9_inconvenients;Inconvénientspas de possibilités d'avoir une place de parking
363;avis10_lib;« Marketing mondial »
363;avis10_commentaire;Je travaille chez Sanofi à temps plein
363;avis10_avantages;AvantagesUne organisation importante/une forte présence géographique
363;avis10_inconvenients;InconvénientsRéactivité lente/pas des premiers à bouger
364;nomSociete;Smily Rh
364;villeEmploi;Lyon 01, FR
364;libelleEmploi;Consultant / Consultante décisionnel - Business Intelligence (H/F)
364;Descriptif;Cette offre d’emploi est fournie par Pôle emploiDescriptionPOSTE : Consultant Bi Confirmé H/F PROFIL : Titulaire d'un Bac +4/5 en informatique, votre parcours a largement été orienté sur la gestion de données (Master MIAGE, Diplôme d'Ingénieur avec spécialisation en Informatique Décisionnelle...). Vous maîtrisez impérativement le langage SQL, la suite SAP BO. Vous avez de solides bases techniques sur l'intégration de données (ETL comme Talend). Votre sens du service, vos compétences relationnelles, votre rigueur et votre capacité d'adaptation seront des atouts majeurs pour votre réussite sur ces fontions. Idéalement, vous possédez 3 ans d'expérience sur des fonctions similaires. Ce poste peut occasioner des déplacements en France Métropolitaine. DESCRIPTION : Smily RH est un cabinet de recrutement à taille humaine spécialisé sur les métiers des fonctions supports, sur toute la région lyonnaise. Notre volonté est de répondre au plus près de vos envies et de votre ambition. Nous vous conseillons et vous accompagnons dans l'intégralité de votre processus de recrutement afin d'atteindre un objectif commun : la joie et la sérénité. Vous souhaitez évoluer vers de nouvelles opportunités ? Vous avez envie de changement ? Le potentiel de développement et de bien-être de nos candidats est notre priorité. SMILY RH recrute, pour le compte de son client, un Consultant Bi Confirmé H/F/. En poste, au sein d'une société indépendant, vous aurez pour mission principale d'apporter des solutions fonctionnelles et techniques à vos clients autour de la transformation de données. À ce titre, vous devrez : - Recueillir et analyser les besoins auprès de vos clients. - Déterminer des spécifications fonctionnelles et techniques. - Assurer la mise en place et le déroulement des projets client. - Gérer l'implémentation des solutions chez le Client. - Apporter des modifications correctives et évolutives aux plateformes client. Au quotidien, vous serez amenéà : - Prendre en charge des projets de migration (suite SAP Business Objects). - Modéliser et enrichir l'entrepôt de données. - Accompagner le client tout au long du projet. - Intervenir dans la phase de recette. - Créer/ Modifier des univers (SAP BO). - Suivre et exploiter les applications BI. En bref : Consultant BI, SAP BusinessObjectsPROFIL SOUHAITÉExpérienceExpérience exigée de 3 An(s) (1)FormationsBac+3, Bac+4 ou équivalents InformatiqueSource: Pole emploi (https://www.pole-emploi.fr)
365;nomEntreprise;Sanofi
365;villeEntreprise;Paris
365;tailleEntreprise;Plus de 10 000 employés
365;description;AvantagesTrès bonne ambiance de travailInconvénientsManque d’accompagnement pour avoir tous les droits d’accès aux logicielsSanofi2019-10-09 11:30 PDT
366;nomEntreprise;Sanofi Pasteur
366;noteMoyEntreprise;4.0
366;avis1_lib;« Tres bien »
366;avis1_commentaire;Je travaille chez Sanofi Pasteur à temps plein depuis plus d'un an
366;avis1_avantages;AvantagesTeam, rémunération, expérience, responsabilités, management
366;avis1_inconvenients;InconvénientsProcesses tres longs (inconvénients d'un grand groupe)
366;avis2_lib;« Excellente formation »
366;avis2_commentaire;Je travaille chez Sanofi Pasteur à temps plein depuis plus d'un an
366;avis2_avantages;AvantagesCantine gratuite en équipe...
366;avis2_inconvenients;InconvénientsPeu de cdi malheureusement emploi intérim 18 mois cdd 18 mois
366;avis3_lib;« Bien »
366;avis3_commentaire;Je travaille chez Sanofi Pasteur à temps plein
366;avis3_avantages;AvantagesRémunération- Vision - compétence - activités - marchés
366;avis3_inconvenients;InconvénientsTrès politique - Avancement donc lié
366;avis4_lib;« bonne entreprise »
366;avis4_commentaire;Je travaille chez Sanofi Pasteur à temps plein depuis plus d'un an
366;avis4_avantages;Avantageschèque vacance salaire mutuelle restaurant transport prime
366;avis4_inconvenients;Inconvénientsje trouve que y a pas de incovénients pour moi
366;avis5_lib;« Certains avantages »
366;avis5_commentaire;Je travaille chez Sanofi Pasteur à temps plein depuis plus de 5 ans
366;avis5_avantages;"AvantagesComité d entreprise
Intéressement participation
Treisieme mois"
366;avis5_inconvenients;"InconvénientsManagement absent
Pas d avancement 
RH inexistent"
366;avis6_lib;« Très bon apprentissage »
366;avis6_commentaire;Je travaille chez Sanofi Pasteur à temps plein
366;avis6_avantages;AvantagesBon salaire, bonne cantine, site très agréable
366;avis6_inconvenients;InconvénientsLe job est peu varié car l'entreprise est très cloisonnée.
367;nomSociete;WiSH RECRUTEMENT
367;villeEmploi;Lyon, FR
367;libelleEmploi;Chargé(e) de Projet Décisionnel / Data Manager (H/F)
367;Descriptif;Notre client est un réseau de 58 magasins intégrés ou franchisés proposant des gammes de vélos destinés principalement aux déplacements (vélos électriques, vélos de voyage, vélos pliants, vélos cargo…) ainsi que des vélos enfants et des accessoires adaptés pour toutes ces pratiques. Afin d’accroître la performance de l’entreprise et la qualité des services proposés à ses clients, l’entreprise crée le poste de : Chargé(e) de Projet Décisionnel / Data Manager (H/F) Au sein de la Direction des SI, et en lien direct avec les équipes métiers, vous êtes en charge de l’administration et de l’exploitation des données et l’entreprise et du paramétrage de la solution décisionnelle déployée dans l’entreprise (Retail CEGID Y2). Au-delà d’un rôle technique essentiel, vous investissez progressivement le domaine fonctionnel avec l’aide d’une équipe de spécialiste pour analyser les besoins de vos clients et fournir des données pertinentes et des outils de décisions utiles. Vous intervenez en amont et de manière continue pour améliorer la qualité des données et optimiser leur échange en interne ou avec les partenaires (fournisseurs et clients). Votre rôle comprend également un travail de présentation des données auprès des équipes métiers qui vous accompagneront dans la compréhension de leurs contraintes fonctionnelles. Missions principales :  Administration de la solution ERP :Paramétrage de la solution.Gestion des droits d’accèsOptimisation des outils déjà déployésMise à jour de la documentation techniqueMaintien en conditions opérationnelles  Maintenance des données et des interfaces :Réalisation de cahiers des charges portant sur les données à réunirRecueil des données définies de l’entreprise en interne et chez les partenaires, intégration dans l’ERPOrganisation des données pour en garantir la qualité et une exploitation optimaleMise à jour des bases en ajoutant les données manquantes et en supprimant les erreursSécurisation durable des tablesAnalyse et vulgarisation des résultats pour restitution aux métiers (rapports et tableaux de bord) Profil recherché : Diplômé d’une Licence ou d’un DUT dans le domaine de l’informatique décisionnelle et de l’exploitation de données, vous avez acquis une première expérience comme Consultant Décisionnel ou Data Manager idéalement dans le secteur du Retail. Vous maîtrisez les phases de modélisation, d’alimentation et de restitution des Données. Vous connaissez plusieurs outils de Business Intelligence (PowerBI, QlikSense,…), des langages de requêtes SQL et des ETL (Talend) …La connaissance de l’écosystème CEGID est un plus. Au-delà des compétences techniques, vous êtes impliqué, autonome et capable de communiquer efficacement avec l’ensemble des équipes pour faire avancer vos projets. Votre capacité d’analyse vous permet d’exploiter les tableaux de bords et de partager vos résultats avec les experts métiers. Information diverses : Ce poste en CDI est basé à Lyon 9ème. Rémunération selon profil et expérience.
368;nomEntreprise;Sanofi Pasteur
368;villeEntreprise;Inconnu
368;tailleEntreprise; Inconnu
368;description;AvantagesCantine gratuite en équipe...InconvénientsPeu de cdi malheureusement emploi intérim 18 mois cdd 18 moisConseils à la directionEmbaucheSanofi Pasteur2019-10-14 09:31 PDT
369;nomEntreprise;Merial
369;noteMoyEntreprise;4.0
369;avis1_lib;« assistant commercial »
369;avis1_commentaire;Je travaille chez Merial à temps plein
369;avis1_avantages;Avantagestout est bien avec l'entreprise
369;avis1_inconvenients;Inconvénientspas d'inconvenients dans l'entreprise Merial
369;avis2_lib;« Un lieu de travail exceptionnel »
369;avis2_commentaire;J'ai travaillé chez Merial à temps plein plus de 10 ans
369;avis2_avantages;"AvantagesLeadership
Culture de collaboration
Respect du personnel
Perfectionnement du personnel"
369;avis2_inconvenients;InconvénientsUne petite entreprise au sein d'un très grand groupe
369;avis3_lib;« Très bonnes conditions de travail »
369;avis3_commentaire;Je travaille chez Merial à temps plein depuis plus d'un an
369;avis3_avantages;AvantagesLocaux neufs (Open space dynamique), Teletravail, restaurant d'entreprise, CE, Participation / Interessement,
369;avis3_inconvenients;InconvénientsCharge importante de travail, postes à délocaliser en Allemagne
369;avis4_lib;« Très bien pour un début »
369;avis4_commentaire;J'ai travaillé chez Merial à temps plein
369;avis4_avantages;AvantagesExcellent, meilleurs que la concurrence
369;avis4_inconvenients;InconvénientsManagement pas toujours disponible pour les equipes
369;avis5_lib;« Projets très intéressants »
369;avis5_commentaire;J'ai travaillé chez Merial à
369;avis5_avantages;AvantagesProjets variés et très intéréssants
369;avis5_inconvenients;InconvénientsPression, manque de communication et beaucoup de restructuration
369;avis6_lib;« Grande entreprise avec un esprit de famille ... »
369;avis6_commentaire;Je travaille chez Merial à temps plein
369;avis6_avantages;AvantagesResponsabilités, autonomnie, innovation, performance, esprit d'équipe ... le tout avec beaucoup de convivialité ... The place to be !!!
369;avis6_inconvenients;InconvénientsInenvisageable de quitter cette entreprise !
369;avis7_lib;« Bonne entreprise »
369;avis7_commentaire;Je travaille chez Merial à temps plein
369;avis7_avantages;AvantagesManagement très humain, Evolution possible
369;avis7_inconvenients;InconvénientsVieux locaux sur Gerland, Open space dans deux ans
369;avis8_lib;« Apprenti HSE bac +5 »
369;avis8_commentaire;Je travaille chez Merial à  depuis plus de 3 ans
369;avis8_avantages;AvantagesL'entreprise n'est pas en centre ville.
369;avis8_inconvenients;InconvénientsLa rocade est souvent bloquée.
369;avis9_lib;« Une petite partie d'une grande entreprise. »
369;avis9_commentaire;Je travaille chez Merial à temps plein depuis plus de 5 ans
369;avis9_avantages;AvantagesLa meilleure chose est sans nul doute les gens avec lesquels je travaille quotidiennement. Pas de problème avec le salaire et les avantages mais ce ne sont pas des facteurs très importants pour moi.
369;avis9_inconvenients;InconvénientsAucun moyen d'échanger avec la direction. Je me sens comme un très petit poisson dans une très grande mare. La bureaucratie mécaniste rend difficile l'adaptation à un marché changeant.
370;nomSociete;Danem People Group - Engineering & Technology Recruitment Specialists
370;villeEmploi;Lyon, FR
370;libelleEmploi;Consultant(e) Décisionnel BI F/H
370;Descriptif;Mission Et ResponsabilitésAccompagner les clients dans leurs projets de création ou d’améliorationde leur informatique décisionnelle.Développer des applications d’analyse de données pertinentes pour lesdifférents acteurs et décideurs du clientAccompagner et impliquer le client pendant toute la phase de mise enproductionAssurer la planification en tant que Responsable du pilotage--Formation Et Expérience¿Formation supérieure Bac + 5 en informatique décisionnelle, vous disposezd’une expérience d’au moins 3 ans en tant que consultant / Chef de projetssur des projets décisionnels.Vous avez des connaissances générales en informatique (base de données,CRM, ERP).Vous maitrisez un ou plusieurs outils décisionnels : Qliksense (depréférence), Business Object, QlikView, Ta--Notre client est une PME, un éditeur de logiciels en croissance sur sonmarché.Reconnu par ses salariés pour son cadre de travail, son management et sespossibilités d’évolutions, nous recrutons actuellement pour le compte decet éditeur un Consultant Décisionnel BI.
371;nomEntreprise;Merial
371;villeEntreprise;Harlow, Angleterre (Royaume-Uni)
371;tailleEntreprise;De 1 001 à 5 000 employés
371;description;AvantagesLeadershipCulture of CollaborationPeople RespectPeople DevelopmentInconvénientsA small Company in a very large GroupConseils à la directionLook back to the FutureMerial2019-02-06 05:45 PST
372;nomSociete;Team Work
372;villeEmploi;Lyon, FR
372;libelleEmploi;Consultant(e) Décisionnel Senior - Business Intelligence
372;Descriptif;Nous cherchons pour notre agence à Saint-Priest, un(e)Consultant(e) Décisionnel Senior – Business IntelligenceContexte GénéralEngagement CDI- Poste à 100%Mobilité requise pour accompagner nos clientsMaîtrise du français et de l’anglais obligatoireBon sens de la communication et de la relation clientèleSur Les ProjetsDescription de poste:Animer des ateliers fonctionnelsPilotage / Suivi de projetRédaction de spécifications techniquesImplémentation technique des solutions SAP BW / HANARéponse aux appels d’offreLa formation des utilisateursPour Notre Centre De Services BIMonitorer / reprendre les chargementsPrendre en charge les incidents et les évolutions.MCO / OptimisationPilotageExpérience RequiseFormation Bac +4spécialité Réseau et Télécom5 années d’expérience dans un poste similaireCapacité à gérer les projets complexes, animer les équipes, oExpérience ExigéeDe niveau BAC + 2 informatique à BAC + 5A minima 6 ans d’expérience professionnelle sur SAP BW3 ans minimum d’expérience projetUne connaissance des outils suivants serait un plus : BO 4, Qlikview, Qliksense, Tableau.AutonomieSens du serviceSi ce poste correspond à vos attentes, vos compétences, et que vous souhaitez rejoindre notre équipe dynamique et à forte croissance, n’hésitez pas à nous adresser votre candidature !
373;nomEntreprise;Groupe Crédit Agricole
373;noteMoyEntreprise;3.8
373;avis1_lib;« Une expérience enrichissante surtout pour un stage (marché de l'agriculture) »
373;avis1_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein
373;avis1_avantages;AvantagesGroupe collaboratif, salaire, missions variées (valable pour la banque en général)
373;avis1_inconvenients;"InconvénientsDes périodes creuses parfois trop nombreuses
Une déconnexion des services"
373;avis2_lib;« Commercial »
373;avis2_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein
373;avis2_avantages;AvantagesClientèles variés et intéressantes. Intéressement
373;avis2_inconvenients;InconvénientsGestion et manager d'un autre temps
373;avis3_lib;« Cdd »
373;avis3_commentaire;J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an
373;avis3_avantages;"AvantagesAucun avantage pour ma part je ne recommande pas cette entreprise
Beaucoup de Turn over"
373;avis3_inconvenients;"InconvénientsJ'étais au guichet au sein du crédit agricole et du jour au lendemain on m'a viré en me disant que je suis une personne peu autonome...
Entreprise avec un management sournois
Plusieurs personnes étaient sur le même poste que moi auparavant
Une mauvaise expérience"
373;avis4_lib;« Responsable de programme »
373;avis4_commentaire;J'ai travaillé chez Groupe Crédit Agricole à temps plein plus d'un an
373;avis4_avantages;AvantagesAvantages sociaux, taille de l'entreprise,
373;avis4_inconvenients;Inconvénientslourdeur administratif, mauvais management de la part des managers, mauvaise ambiance de travail
373;avis5_lib;« Mauvais accueil et ambiance délétère. Si vous n'avez jamais fait de banque, vous allez souffrir »
373;avis5_commentaire;J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an
373;avis5_avantages;AvantagesFormation, tickets restos, prime d'interessement
373;avis5_inconvenients;InconvénientsPression commerciale, mauvais accueil en agence si vous êtes recruté comme conseiller clientèle, batonite au niveau des chiffres. Beaucoup d'accueil les premiers mois.
373;avis6_lib;« Entreprise intéressante »
373;avis6_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein
373;avis6_avantages;AvantagesEntreprise avec des possibilités d'évolutions
373;avis6_inconvenients;InconvénientsTrès peu de prise en compte du parcours / très très orienté commerce
373;avis7_lib;« Une très bonne expérience »
373;avis7_commentaire;J'ai travaillé chez Groupe Crédit Agricole à temps plein
373;avis7_avantages;"Avantages13eme mois,  prime d'intéressement, primes sur résultats, prime ""gilets jaunes"", tickets resto, chèques vacances, rtt"
373;avis7_inconvenients;InconvénientsPas toujours placé sur une agence proche de chez soi
373;avis8_lib;« Avis positif »
373;avis8_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein
373;avis8_avantages;Avantages13ème mois , prime Macron , les apprentis ont droit à 5 jours de congés pour révisions
373;avis8_inconvenients;Inconvénientsje n'ai pas d'inconvénients à signaler
373;avis9_lib;« Très bonne entreprise à l'écoute de ses collaborateurs »
373;avis9_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein
373;avis9_avantages;"AvantagesTrès bonne ambiance de travail
Equipe et direction alignés"
373;avis9_inconvenients;InconvénientsHiérarchie très descendante qui amène à des difficultés de communication
373;avis10_lib;« bonne entreprise »
373;avis10_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus d'un an
373;avis10_avantages;"Avantagesde nombreux avantages liés à une super convention collective (congés, intéressement, primes...) ; un environnement de travail moderne et motivant; une culture d'entreprise dynamique et tournée vers l'innovation; de nombreuses possibilités de mobilités"
373;avis10_inconvenients;"Inconvénientsdes outils pas toujours à la hauteur des ambitions; une organisation en interne trop complexe"
374;nomEntreprise;Groupe Crédit Agricole
374;noteMoyEntreprise;3.8
374;avis1_lib;« organisation lourde »
374;avis1_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein
374;avis1_avantages;NULL
374;avis1_inconvenients;NULL
374;avis2_lib;« Conseiller Pro »
374;avis2_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus de 3 ans
374;avis2_avantages;NULL
374;avis2_inconvenients;NULL
374;avis3_lib;« CDI - Crédit Agricole »
374;avis3_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein
374;avis3_avantages;NULL
374;avis3_inconvenients;NULL
374;avis4_lib;« Chef de projet »
374;avis4_commentaire;J'ai travaillé chez Groupe Crédit Agricole à temps plein
374;avis4_avantages;NULL
374;avis4_inconvenients;NULL
374;avis5_lib;« Nouveau »
374;avis5_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus de 5 ans
374;avis5_avantages;NULL
374;avis5_inconvenients;NULL
374;avis6_lib;« Solide banque française »
374;avis6_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus d'un an
374;avis6_avantages;NULL
374;avis6_inconvenients;NULL
374;avis7_lib;« Convenable »
374;avis7_commentaire;J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an
374;avis7_avantages;NULL
374;avis7_inconvenients;NULL
374;avis8_lib;« Belle entreprise »
374;avis8_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus de 5 ans
374;avis8_avantages;NULL
374;avis8_inconvenients;NULL
374;avis9_lib;« Bonne ambiance de travail »
374;avis9_commentaire;J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an
374;avis9_avantages;NULL
374;avis9_inconvenients;NULL
374;avis10_lib;« Très mitigé »
374;avis10_commentaire;Je travaille chez Groupe Crédit Agricole à temps plein depuis moins d'un an
374;avis10_avantages;NULL
374;avis10_inconvenients;NULL
375;nomSociete;Freelance-info.fr
375;villeEmploi;Lyon, FR
375;libelleEmploi;Consultant Décisionnel (H/F) / Freelance
375;Descriptif;"Si vous souhaitez apporter vos compétences dans la réalisation d’un projet important, nous avons LA mission pour vous ! Nous recherchons en effet un(e) Consultant Décisionnel (H/F) &#128640;Votre mission est pour un client d’envergure internationale &#127758;, spécialisé dans les technologies permettant la gestion du paiement dans les réseaux de transport &#128673; au niveau mondial. Il conçoit des systèmes innovants pouvant se connecter aux différents transports existants et développe des solutions modernes afin de faciliter la vie de usagers. &#127795;Description du poste&#128317; Vous aurez les missions principales suivantes : &#128317;&#128312;Développer le reporting BI pour tous les projets tant en développement qu’en maintenance&#128313;DBA pour les développements en cours sur les nouveaux projets&#128312;Rapports BI livrés et validés&#128313;Correction de rapports pour projets déjà sur le terrainQualifications&#127891;De formation supérieure en informatique (Ecole d’Ingénieurs), vous justifiez d’une première expérience sur un même type de poste réussie.⚙&#65039; Les compétences attendues sont les suivantes :&#10004;&#65039;Une bonne maîtrise de Superset / Jasper, Cassandra, NIFI et PostgreSQL&#10004;&#65039;La connaissance de Spark, Ambari, Zabbix et Ansible constituerait un plusPourquoi rejoindre Citech ? &#129300;Une ambiance de travail conviviale avec des afterworks organisés régulièrement ! &#129303;Des missions de longues duréesDes formations adaptées à vos envies et vos aspirationsUne mobilité que si vous le souhaitez &#128663;Un accompagnement personnalisé avec un suivi régulier (autour d’un café ou un thé, c’est vous qui choisissez &#128521; )Une mutuelle avantageuse pour vous mais aussi pour les membres de votre famille &#128515;Une flexibilité sur la gestion de vos repas &#127857;Un statut Cadre et une convention collective SYNTECAlors qu’attendez-vous pour nous rejoindre ? &#127775;Sous-traitance acceptée."
376;nomEntreprise;Groupe Crédit Agricole
376;villeEntreprise;Montrouge
376;tailleEntreprise;De 5 001 à 10 000 employés
376;description;Avantages13ème mois , prime Macron , les apprentis ont droit à 5 jours de congés pour révisionsInconvénientsje n'ai pas d'inconvénients à signalerGroupe Crédit Agricole2019-11-14 08:38 PST
377;nomEntreprise;Groupe Crédit Agricole du Maroc
377;noteMoyEntreprise;3.3
377;avis1_lib;« dans la moyenne haute »
377;avis1_commentaire;Je travaille chez Groupe Crédit Agricole du Maroc à temps plein
377;avis1_avantages;Avantagessalaire, projets internationaux très intéressants
377;avis1_inconvenients;InconvénientsRAS dans l'ensemble, bon employeur
377;avis2_lib;« Expérience enrichissante »
377;avis2_commentaire;J'ai travaillé chez Groupe Crédit Agricole du Maroc à temps plein plus de 5 ans
377;avis2_avantages;"AvantagesEvolution de carrière
équipe jeune
possibilité de rencontrer des gens"
377;avis2_inconvenients;InconvénientsPression des managers, souvent pour vendre n'importe comment
377;avis3_lib;« Assez bien »
377;avis3_commentaire;J'ai travaillé chez Groupe Crédit Agricole du Maroc à
377;avis3_avantages;"Avantages- Bonne ambiance
- Clients prestigieux"
377;avis3_inconvenients;InconvénientsRien a signaler en gros
377;avis4_lib;« Avis positif »
377;avis4_commentaire;Je travaille chez Groupe Crédit Agricole du Maroc à temps plein depuis plus de 3 ans
377;avis4_avantages;AvantagesBon esprit d'équipe et culture d'entreprise
377;avis4_inconvenients;InconvénientsPas d'opportunités de carrière
377;avis5_lib;« Bonne formation »
377;avis5_commentaire;J'ai travaillé chez Groupe Crédit Agricole du Maroc à temps plein plus d'un an
377;avis5_avantages;AvantagesUne riche expérience pour démarrer sa carrière
377;avis5_inconvenients;InconvénientsManque d’encadrement et de flux d’informations
377;avis6_lib;« bonne boite »
377;avis6_commentaire;Je travaille chez Groupe Crédit Agricole du Maroc à temps plein
377;avis6_avantages;Avantagesstabilité bon milieu de travail
377;avis6_inconvenients;Inconvénientsfaible avancement . .. . .
377;avis7_lib;« Charge de clientele »
377;avis7_commentaire;J'ai travaillé chez Groupe Crédit Agricole du Maroc à temps plein
377;avis7_avantages;AvantagesBon salaire de départ de carrière
377;avis7_inconvenients;InconvénientsSalaire difficilement augmenté au fil des années (pour les collaborateurs hors siège)
377;avis8_lib;« moyen »
377;avis8_commentaire;J'ai travaillé chez Groupe Crédit Agricole du Maroc à  moins d'un an
377;avis8_avantages;"Avantageséquipe chaleureuse 
esprit d'équipe"
377;avis8_inconvenients;Inconvénientsil n’y pas d’inconvénients
377;avis9_lib;« Bon stage en général »
377;avis9_commentaire;J'ai travaillé chez Groupe Crédit Agricole du Maroc à
377;avis9_avantages;Avantagestrès bon stage, rotation dans les différents postes ce qui permet d'avoir une vue d'ensemble sur le domaine.
377;avis9_inconvenients;InconvénientsPas d'inconvénient majeur qui pourrait gêner pour un emploi.
377;avis10_lib;« une boîte à fuir !!! »
